LULC=1,LULC=2,LULC=4,LULC=5,LULC=7,LULC=8,LULC=11,LULC_missing,NDVI_missing,Elevation_missing,Slope_missing,Curvature_missing,Aspect_missing,TWI_missing,Drainage_Density_missing,Precipitation_missing,Distance_to_Road_missing,Distance_to_River_missing,SPI_missing,NDVI,Elevation,Slope,Curvature,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI,Aspect_sin,Aspect_cos
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200842,3.0,2.1086087,4.0,3.9946227,0.00096129,3405.9656,391.01614,0.0,-2.608464,0.47622922,0.87932116
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721867,7.0,1.8543341,-1.0,4.1231904,0.000672162,3540.3184,0.0,391.01614,-2.7370505,1.2246469e-16,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119515,9.0,1.3695111,5.0,10.104776,0.000860195,3161.1199,1409.8287,0.0,2.6380298,-0.7358787,-0.6771134
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40425533,4.0,4.7723308,12.0,3.5815682,0.000598625,3440.8562,1105.9607,0.0,-1.3844236,0.631235,-0.7755916
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035796,7.0,2.1103904,0.0,4.3992424,0.00043649,2912.8848,0.0,552.98035,-2.202199,-0.47759846,-0.87857825
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652828,8.0,5.352807,-8.0,2.3675838,0.000912755,3276.8376,0.0,0.0,-2.3675838,-0.9384058,-0.34553507
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62425053,8.0,2.1098723,1.0,3.994023,0.001014113,3254.7793,782.0323,552.98035,-2.6078644,0.47720134,-0.87879395
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7488505,12.0,2.1095755,-3.0,3.3010168,0.000973237,3324.0725,782.0323,782.0323,-3.3010168,-0.4769729,0.878918
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6661593,11.0,2.110307,2.0,3.993817,0.000618557,2935.9556,391.01614,391.01614,-2.6076584,0.4775346,-0.87861294
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7321422,9.0,1.3692881,7.0,3.7333274,0.000706717,3025.3296,391.01614,782.0323,-3.7333274,-0.73577714,0.67722374
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42391983,5.0,2.734704,7.0,3.0412347,0.000814304,3369.5603,782.0323,782.0323,-3.0412347,0.7352494,-0.67779666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134597,6.0,0.0,0.0,13.304685,0.00094149,3402.5225,0.0,552.98035,-11.512925,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6794535,10.0,1.3688618,1.0,3.7336388,0.001011599,3420.2083,0.0,782.0323,-3.7336388,-0.73558307,0.67743456
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676978,9.0,1.3681718,1.0,3.7341428,0.000834756,3439.9734,782.0323,391.01614,-3.7341428,0.735268,0.67777646
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50816643,8.0,2.2164295,1.0,4.3501844,0.001295595,3361.9136,0.0,391.01614,-2.153132,-0.9083306,-0.4182529
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32071397,6.0,0.0,0.0,12.611538,0.000839315,3404.6702,0.0,0.0,-11.512925,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546264,7.0,2.2162833,-4.0,3.2516382,0.000889003,3428.1084,391.01614,391.01614,-3.2516382,0.90831786,0.4182806
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64247084,16.0,2.1101997,-4.0,3.3007207,0.000594945,2964.869,391.01614,874.3387,-3.3007207,0.47745237,0.87865764
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772353,7.0,2.2131097,3.0,3.253072,0.001123789,3374.5366,391.01614,391.01614,-3.253072,0.9080411,0.41888103
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195258,11.0,5.349336,-2.0,3.7545307,0.00069027,3482.743,391.01614,0.0,-0.9820219,0.9383228,0.3457605
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934962,6.0,1.8543341,2.0,3.4300432,0.001002696,3340.8286,391.01614,391.01614,-3.4300432,1.2246469e-16,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499722,8.0,1.3688041,-4.0,5.9309053,0.000904423,3408.2336,391.01614,391.01614,-1.5368282,-0.7355567,0.6774632
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41604677,8.0,4.12595,-1.0,2.6290615,0.001237125,3417.9214,0.0,0.0,-2.6290615,0.97449577,-0.22440583
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6615782,11.0,3.1588593,4.0,2.8968208,0.000668891,3003.3108,391.01614,552.98035,-2.8968208,0.9560149,-0.2933182
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002326664,2.0,5.456163,15.0,2.3483472,0.000991751,3541.3965,391.01614,391.01614,-2.3483472,-0.7351524,0.6779018
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017614,7.0,1.0052412,-1.0,5.651765,0.000996907,3405.2234,782.0323,391.01614,-2.433345,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106138,10.0,1.3680739,-6.0,5.525974,0.000751442,3540.9194,0.0,391.01614,-1.9428037,0.7352233,0.677825
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608047,9.0,2.9564538,4.0,5.7357435,0.000806927,3453.7732,0.0,782.0323,-0.19074756,0.34030056,-0.94031674
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64023614,11.0,3.1570246,-5.0,3.5905502,0.000695573,3408.369,0.0,391.01614,-2.2043464,0.9559624,0.29348904
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992744,6.0,0.92740995,0.0,4.8160286,0.000913095,3347.203,1236.5016,391.01614,-3.4300432,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260278,8.0,2.7343102,4.0,3.041379,0.00086533,3378.1814,0.0,0.0,-3.041379,0.73515934,0.67789435
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46966812,7.0,2.9560301,2.0,2.9632983,0.000727838,3500.683,391.01614,0.0,-2.9632983,0.33992738,0.9404517
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6967967,9.0,1.3696382,-5.0,5.119366,0.000706366,3102.4963,0.0,391.01614,-2.347091,0.7359365,0.67705053
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348202,7.0,0.92740995,-3.0,8.200419,0.001073432,3340.8286,391.01614,391.01614,-0.045951296,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67175275,10.0,1.3691828,4.0,3.7334042,0.000794517,3172.5435,782.0323,0.0,-3.7334042,0.73572916,-0.67727584
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101202,10.0,1.3694867,4.0,3.7331822,0.000678142,3146.5857,552.98035,391.01614,-3.7331822,0.7358675,-0.6771256
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957318,11.0,2.9560497,-10.0,2.9632916,0.000962131,3375.9731,0.0,0.0,-2.9632916,0.33994448,0.9404455
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854429,14.0,3.011299,-1.0,3.6378913,0.001145767,3396.5747,0.0,874.3387,-2.2516918,-1.0,-1.8369701e-16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669814,16.0,3.5424633,-9.0,2.7819676,0.000619501,3106.5874,1173.0485,552.98035,-2.7819676,0.8523484,0.52297443
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42270422,13.0,1.8543341,3.0,3.4300432,0.000832923,2848.3672,391.01614,552.98035,-3.4300432,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50150025,14.0,4.0250683,-2.0,2.653896,0.000574462,3001.7456,0.0,391.01614,-2.653896,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349522,7.0,1.3691676,-3.0,7.2887635,0.000837375,3140.9495,391.01614,0.0,-0.17847364,0.7357223,-0.6772833
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55024,5.0,2.2118971,7.0,3.9467678,0.000814305,3402.454,0.0,0.0,-2.560603,0.9079351,-0.41911086
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45997232,8.0,5.1056576,4.0,5.63399,0.000957641,3392.7947,1409.8287,782.0323,0.8036544,0.9834503,0.1811783
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5352518,5.0,2.1090784,7.0,4.6875467,0.000627595,3539.633,391.01614,782.0323,-1.9151618,0.47659087,-0.87912524
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507745,10.0,1.8543341,-5.0,7.1677127,0.000724278,3544.3923,0.0,874.3387,0.30732492,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37760022,6.0,1.3681854,-3.0,3.734133,0.00086666,3222.5405,0.0,552.98035,-3.734133,-0.73527414,0.67776984
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570769,8.0,1.0075374,-2.0,4.040046,0.000841598,3310.5132,1173.0485,391.01614,-4.040046,1.0,6.123234e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684508,5.0,1.3672674,-1.0,4.4279513,0.00087109,3409.477,0.0,391.01614,-3.0418663,-0.73485446,0.6782248
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63430274,4.0,1.366962,3.0,9.826338,0.000915835,3307.4695,0.0,0.0,2.3558643,0.7347143,-0.6783767
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60432434,9.0,1.8543341,2.0,4.1231904,0.000834421,3167.992,1993.799,391.01614,-2.7370505,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093499,11.0,2.2156177,-4.0,9.292193,0.001002703,3482.569,391.01614,0.0,2.7880583,0.9082599,-0.41840637
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159865,13.0,3.8384516,-8.0,2.7015111,0.000688915,3408.4695,0.0,391.01614,-2.7015111,0.26195645,0.96507967
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4527128,11.0,1.3684375,4.0,3.7339487,0.00068642,3397.978,1173.0485,391.01614,-3.7339487,0.7353895,-0.6776447
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408673,5.0,2.2145777,2.0,3.9455557,0.000718263,3332.9126,3128.1292,391.01614,-2.5593905,0.9081693,0.41860303
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4967505,8.0,2.7802885,2.0,3.024681,0.000786785,3415.4858,0.0,0.0,-3.024681,1.2246469e-16,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272145,7.0,0.92740995,2.0,4.1228814,0.000790705,3418.1382,391.01614,391.01614,-4.1228814,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75492126,9.0,6.300986,1.0,2.2033875,0.000695622,2914.947,0.0,391.01614,-2.2033875,-0.9560488,-0.2932077
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473099,7.0,0.92740995,3.0,4.1228814,0.000992891,3282.4224,1748.6774,391.01614,-4.1228814,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840195,9.0,1.0072764,-4.0,4.040305,0.001073258,3200.3877,1236.5016,0.0,-4.040305,1.0,6.123234e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71504295,11.0,2.9567258,-5.0,2.9630625,0.000715798,3144.8313,391.01614,391.01614,-2.9630625,0.34053996,-0.9402301
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74132764,11.0,2.21601,-3.0,3.9449086,0.000778986,3466.7068,0.0,391.01614,-2.5587435,0.9082941,0.41833225
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993755,7.0,0.92740995,-2.0,7.4901776,0.000917847,3529.434,391.01614,391.01614,-0.7561821,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601888,11.0,1.3683726,-2.0,3.7339962,0.000671846,3509.5964,391.01614,782.0323,-3.7339962,0.73535967,-0.67767704
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614301,6.0,1.0054369,4.0,4.0421324,0.000691286,3452.4473,0.0,782.0323,-4.0421324,-1.0,-1.8369701e-16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452438,12.0,2.1102285,-1.0,3.300707,0.000524378,2982.7166,0.0,1105.9607,-3.300707,0.47747445,-0.87864566
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55124855,9.0,2.1097455,-2.0,5.6988316,0.000856683,3408.256,391.01614,0.0,-0.9032876,0.47710377,-0.878847
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04455628,8.0,1.3678979,-2.0,3.734343,0.000788229,3538.0374,0.0,552.98035,-3.734343,0.7351429,-0.6779122
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769155,9.0,2.9567978,1.0,2.9630382,0.00075342,2931.2273,0.0,0.0,-2.9630382,0.34060332,-0.9402071
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06235364,6.0,1.3678558,9.0,8.103822,0.000940776,3375.9731,0.0,0.0,0.6346606,-0.7351236,0.67793316
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725312,5.0,2.0144355,8.0,3.3471916,0.000978566,3288.4897,782.0323,0.0,-3.3471916,-1.0,-1.8369701e-16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6121216,11.0,2.9562986,-10.0,2.9632072,0.000925504,3328.0815,782.0323,782.0323,-2.9632072,-0.3401641,0.9403661
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59855425,8.0,2.0150826,1.0,3.3468702,0.000887819,3130.04,391.01614,782.0323,-3.3468702,-1.0,-1.8369701e-16
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112628,6.0,2.2146447,3.0,4.8618164,0.000905423,3313.153,1955.0807,1236.5016,-1.6431472,0.9081751,-0.41859046
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50830156,6.0,5.8957167,5.0,2.270366,0.000832286,3520.77,1409.8287,391.01614,-2.270366,-0.3396206,-0.94056255
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273955,11.0,4.2134333,4.0,2.6080086,0.00067317,3422.3381,782.0323,552.98035,-2.6080086,-0.47696778,0.8789208
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3335097,7.0,3.8387194,-1.0,4.780883,0.000625228,3203.1426,1658.941,391.01614,-0.62213016,-0.2622048,0.96501225
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478083,11.0,3.5389967,11.0,3.4760964,0.000599663,3529.3657,391.01614,782.0323,-2.0898829,-0.852033,-0.52348804
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968723,11.0,2.0091033,-9.0,4.0429907,0.00113991,3360.0964,1173.0485,391.01614,-2.656839,1.0,6.123234e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055876,7.0,3.150587,0.0,4.508886,0.000734145,3407.3792,391.01614,552.98035,-1.2901553,0.95577776,0.29408994
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38859084,10.0,2.7371693,-1.0,6.53684,0.000622567,3161.7124,1173.0485,391.01614,0.45597234,-0.73581266,-0.6771851
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017998,7.0,2.7331493,-4.0,7.4238305,0.00074442,3499.3247,782.0323,391.01614,1.3400158,-0.7348933,-0.6781827
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347275,6.0,1.3670021,-7.0,6.9930944,0.00118096,3408.5503,0.0,0.0,-0.47730443,-0.73473275,0.6783567
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785253,5.0,2.7802885,12.0,4.4109755,0.000685506,3121.2446,782.0323,0.0,-1.6385411,1.2246469e-16,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518176,8.0,1.3688223,11.0,3.7336676,0.000709705,3404.3362,552.98035,782.0323,-3.7336676,-0.735565,-0.6774541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64602435,11.0,2.109893,-3.0,3.3008661,0.001261451,3218.6802,391.01614,0.0,-3.3008661,0.47721714,0.87878543
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67248887,12.0,2.9567323,7.0,2.9630604,0.000674711,3067.762,552.98035,874.3387,-2.9630604,0.3405457,-0.940228
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459369,6.0,4.2118464,4.0,5.3809752,0.00086136,3410.7117,0.0,0.0,0.1640749,-0.47635487,0.87925315
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848349,6.0,2.2134538,-2.0,3.2529166,0.000651976,3538.0374,0.0,874.3387,-3.2529166,0.90807116,0.41881585
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5189334,8.0,2.7373857,9.0,3.7334003,0.000752087,3150.8396,391.01614,0.0,-2.3472106,0.7358621,-0.6771314
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27398843,7.0,1.0058355,-8.0,7.7306156,0.001085292,3550.1008,391.01614,0.0,-0.35341197,-1.0,-1.8369701e-16
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67065716,13.0,1.8543341,-10.0,3.4300432,0.000845476,3120.193,391.01614,0.0,-3.4300432,1.2246469e-16,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988067,6.0,1.3693446,1.0,6.9913826,0.000687321,3174.6914,1173.0485,782.0323,-0.4755917,-0.73580295,-0.6771957
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273068,8.0,3.4291427,-6.0,2.8145547,0.000697859,3438.3804,782.0323,552.98035,-2.8145547,-0.5858074,-0.8104503
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398996,11.0,2.9564881,-7.0,3.6562903,0.001349315,3377.5574,0.0,391.01614,-2.2700927,-0.34033087,0.94030577
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50540406,9.0,3.8384318,-2.0,3.8001287,0.000770394,3480.8696,0.0,552.98035,-1.6030035,0.26193804,-0.9650847
