LULC,NDVI,Elevation,Slope,Curvature,Aspect,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI
-1.4469265,-1.4694153,-0.8925464,0.28367698,0.4710014,0.24833664,-0.27232218,0.61344063,1.232374,-0.218239,-0.047246892,0.25593677
0.42040575,-0.19472444,-1.1741667,-0.87283605,1.0848588,-0.57709366,2.8101194,0.33247206,1.4960012,-0.6564583,-1.0007092,2.4987526
0.42040575,0.591259,-0.04768546,-1.5280358,0.0106083695,-1.4025239,2.4617202,-0.36812353,-0.0575837,-0.218239,-1.0007092,-3.159102
1.3540719,-0.6045122,0.79717547,0.97332156,-0.9101777,0.1089672,-0.5419224,-0.1913735,0.16187558,0.21998031,0.9062154,0.22666
1.3540719,0.12492697,1.3604162,0.39862686,-1.6774994,-1.2199388,-0.70158434,0.12395808,0.6622002,0.72931284,-0.047246892,-0.11342249
0.42040575,-0.23696646,-0.6109261,0.5269554,-0.44978467,-0.7337964,-0.72548246,1.0717422,1.4502702,-0.6564583,-1.0007092,-0.09041297
0.42040575,0.56108457,-0.6109261,-1.5280358,1.3917874,-1.4025239,3.4636543,0.32879204,-0.27870685,-0.218239,-1.0007092,-3.159102
0.42040575,-0.16827075,-0.04768546,-0.08244408,0.31753707,1.3003063,-0.59517914,0.73537505,-1.1268854,0.72931284,0.34769017,-0.21587108
0.42040575,0.5341295,-0.32930577,1.1410028,-0.44978467,-0.18546963,-0.82245517,0.4632806,1.0055802,-0.6564583,-0.047246892,0.0029538344
0.42040575,0.29844254,-0.8925464,-0.92370987,0.0106083695,0.24833664,-0.2724745,2.9339635,0.6854304,-0.6564583,-0.047246892,-0.52657616
0.42040575,-0.24591978,-0.6109261,0.25300455,-1.2171063,1.465392,-0.4160117,0.49022284,1.0372691,-0.036722597,-0.047246892,0.105420455
-0.9800934,0.9365773,0.79717547,-1.5280358,0.0106083695,-1.4025239,2.4617202,-1.0459629,-0.19748266,-0.218239,0.34769017,-3.159102
0.42040575,0.43261576,-0.6109261,-0.08314942,1.3917874,1.3004243,-0.5949984,0.82411236,0.58115834,-0.6564583,-0.047246892,-0.21604507
-0.9800934,0.7875591,0.5155552,-0.6361376,0.0106083695,1.4649185,-0.4164507,-0.34500706,1.1494035,-0.218239,-1.0007092,-0.38795364
0.42040575,0.5820916,-0.04768546,-0.6357927,0.62446576,-0.18612933,-0.41659373,1.0181816,0.5547781,-0.218239,0.34769017,-0.38781592
0.42040575,-1.9564407,0.79717547,0.43654156,-1.2171063,-0.57709366,-0.7088062,0.528529,0.87672186,-0.218239,-0.047246892,-0.10646917
0.42040575,0.013942274,-0.8925464,-0.21774706,0.0106083695,-0.57709366,0.4431368,0.3414312,1.4644855,-0.6564583,-1.0007092,0.71368307
-0.9800934,0.6683113,1.0787958,-0.63589597,0.0106083695,0.6827465,-0.4165509,-0.14220136,0.26867098,0.21998031,-0.047246892,-0.38785717
0.42040575,-0.044882476,0.5155552,-0.15373248,-0.75671333,-1.1414986,0.23648141,-0.10481419,0.8562752,-0.6564583,0.9062154,0.5487241
0.42040575,0.27306804,0.5155552,-0.92370987,-1.2171063,0.24833664,-0.2724745,-0.20669273,0.9356935,-0.218239,1.1312973,-0.52657616
-0.9800934,1.1051459,-0.04768546,1.7584599,1.0848588,0.03287592,-0.8997666,-0.7058672,-0.51687473,-0.218239,-1.0007092,0.07739053
-0.9800934,0.7368487,-0.6109261,0.7061595,1.3917874,-1.0737426,-0.5000263,0.29766777,1.2526567,0.21998031,-0.047246892,0.18631862
-0.9800934,0.6104669,-0.32930577,-0.87231964,-0.29632032,-0.57709366,-0.3026583,-0.13925411,1.2747315,-0.6564583,-0.047246892,-0.49751475
-0.9800934,0.5091475,-0.04768546,-0.31970045,-0.75671333,0.24833664,1.0040784,0.14324476,0.36713323,0.21998031,-1.0007092,1.1960149
-0.9800934,0.96791357,1.3604162,-0.63639104,-0.29632032,-0.9683828,-0.41634554,0.036823895,1.5861148,-0.6564583,-1.0007092,-0.38805488
-0.9800934,1.0345929,1.0787958,0.7071292,-0.29632032,0.5774341,-0.75664026,-0.08072608,1.0276083,-0.218239,1.1312973,-0.060413767
-0.9800934,0.24624126,-0.04768546,-0.63640094,-0.75671333,-0.18579906,0.85417736,0.200202,0.79658616,0.72931284,-1.0007092,0.8350724
0.42040575,-0.61379594,-0.32930577,-1.5280358,0.0106083695,-1.4025239,3.7201073,0.15022424,0.9820165,-0.6564583,-1.0007092,-3.159102
-0.9800934,1.0379132,-0.04768546,-0.21841931,-0.14285597,-0.57709366,-0.5586073,1.5145586,0.8559389,-0.218239,-0.047246892,-0.25108305
1.3540719,0.034023847,-0.8925464,-0.15355287,1.5452518,-0.01281534,-0.57650393,0.7908384,1.3814069,-0.218239,-0.047246892,-0.23385186
1.3540719,-0.14539693,0.5155552,-0.8724026,-0.75671333,1.073767,0.74563086,-0.4085187,1.4755216,-0.6564583,0.9062154,0.5115136
-0.9800934,0.73015106,-0.04768546,-0.636189,-0.44978467,0.6825875,1.9065204,0.45325267,1.315842,-0.218239,-1.0007092,1.8484496
-0.9800934,0.8940875,-0.6109261,0.3984019,0.62446576,0.43075198,-0.445088,1.0719284,0.6179671,0.21998031,0.9062154,0.13341841
-0.9800934,1.1788567,1.0787958,1.3553877,-0.44978467,-0.8039224,-0.8511418,0.6661065,0.6213297,0.21998031,0.34769017,0.03057379
-0.9800934,0.26498827,0.23393485,-0.92370987,0.1640727,-1.4025239,-0.2724745,-0.3118505,-0.16929744,-0.218239,1.1312973,-0.52657616
0.42040575,0.72309875,-0.32930577,-0.63696295,-0.29632032,0.6821667,-0.41610816,0.84454477,0.8715727,1.096419,-1.0007092,-0.38828343
0.42040575,0.6758645,0.23393485,0.25591165,0.1640727,-0.9679279,-0.67306894,0.0474672,-0.56783754,-0.036722597,0.34769017,-0.14087754
1.3540719,0.63518065,-0.8925464,-0.6372672,0.1640727,1.4655328,0.17948376,1.1143235,0.88642114,-0.6564583,-1.0007092,0.18479913
-0.9800934,0.98032486,0.5155552,0.2540807,-0.75671333,1.4650987,-0.67268854,0.6358527,1.3199614,-0.218239,-1.0007092,-0.14124382
-0.9800934,0.97782785,1.3604162,2.0308888,-1.5240351,-0.9680456,-0.6729402,0.091210395,-0.08132151,-0.218239,0.34769017,0.35281393
-1.4469265,0.25556567,-1.1741667,-0.87245744,1.0848588,-0.57709366,1.412193,0.12463416,0.49969316,0.21998031,-0.047246892,1.1532205
-0.9800934,0.5648473,0.5155552,-1.5280358,1.0848588,-1.4025239,2.4617202,0.13906275,-0.33136928,-0.6564583,-0.047246892,-3.159102
0.42040575,0.6271968,-0.32930577,0.7758506,-1.063642,1.3635898,0.0014891363,0.9596981,0.690083,-0.218239,-1.0007092,0.6910991
-0.9800934,0.6641563,-0.32930577,0.25524002,0.4710014,1.4647835,-0.67292947,0.6975182,-0.07662306,-0.036722597,0.34769017,-0.14101186
-1.4469265,-1.5432554,-0.32930577,-0.63573897,1.5452518,0.68283176,-0.416616,-0.5612049,0.3680751,-0.6564583,0.34769017,-0.3877945
0.42040575,0.31176263,0.23393485,-0.6357758,-0.75671333,-0.18613844,0.35275847,-0.7956814,0.2356004,-0.036722597,-1.0007092,0.35281157
1.3540719,0.5915205,1.9236567,0.252593,0.4710014,1.4655043,-0.67237914,-0.37746325,0.9612702,-0.218239,1.1312973,-0.14154172
-1.4469265,-0.109302975,-0.04768546,1.1404248,-0.14285597,-0.9688231,-0.05301558,0.05020393,1.3601218,-0.218239,-1.0007092,0.74358404
-0.9800934,0.5694531,-0.8925464,-0.15390742,-1.063642,0.5092384,-0.57640845,1.5798231,0.7832815,0.65819967,-0.047246892,-0.23394382
-0.9800934,0.45400786,-0.6109261,-0.1537578,0.1640727,0.5093441,-0.57644874,1.8921185,0.7046723,0.32342988,-1.0007092,-0.233905
-0.9800934,-0.2790256,-1.1741667,0.70586425,0.93139446,0.57702154,-0.24352424,0.5658919,0.9785843,-0.6564583,-1.0007092,0.43317363
1.3540719,0.47494784,1.0787958,-0.87122184,-0.603249,1.073767,-0.30327696,-1.2007017,-0.16953383,0.32342988,-0.047246892,-0.4969191
0.42040575,-0.94828147,-0.32930577,-0.87283605,-0.603249,-0.57709366,-0.3023669,-0.9007218,1.4644855,-0.218239,-0.047246892,-0.4977953
-0.9800934,0.41944999,-0.6109261,-0.15355723,0.7779301,1.6380483,-0.57650274,0.19912513,0.8224139,-0.218239,-0.047246892,-0.233853
0.42040575,-1.3002537,-0.32930577,-0.21808481,-1.063642,-0.57709366,0.61712587,-0.7239839,1.4644855,-0.6564583,-1.0007092,0.88101614
-0.9800934,0.791541,-0.32930577,-0.63662773,0.7779301,-0.9685114,-0.4162473,0.26002553,1.4644855,-0.6564583,-1.0007092,-0.38814947
-0.9800934,1.0893508,1.3604162,-0.31970045,0.31753707,-1.4025239,-0.27236027,0.23009555,-0.28157192,-0.218239,-0.047246892,-0.032907087
-0.9800934,0.803383,-0.04768546,-0.92370987,-0.44978467,0.24833664,0.77576786,0.093473464,0.94369316,-0.6564583,1.1312973,0.482481
-0.9800934,0.99340326,0.23393485,0.7803759,0.4710014,-0.28790602,-0.7685978,-0.47905433,-0.15006568,0.21998031,0.9062154,-0.048900872
-0.9800934,0.78588736,0.79717547,0.39840686,0.0106083695,-1.2201047,-0.701542,0.78289133,0.7197993,0.65819967,0.9062154,-0.11346323
1.3540719,0.25904235,0.23393485,1.579382,0.7779301,-0.11015169,-0.8789373,-0.18036583,1.3782486,-0.218239,-0.047246892,0.05733572
0.42040575,0.0104881385,-1.4557871,-0.87330174,1.2383231,1.073767,0.3608176,-0.11833187,0.99090487,-0.218239,0.34769017,0.14005359
0.42040575,-1.1571481,-0.6109261,-0.085702606,-0.44978467,0.8466808,0.21859339,-0.6663101,1.4606016,-0.218239,-1.0007092,0.56595105
-0.9800934,0.96186244,-0.04768546,1.5814171,2.159109,-1.0436105,-0.8791806,0.9114409,1.2921528,-0.6564583,-0.047246892,0.057570007
-0.9800934,0.4774449,0.5155552,-0.6366052,-0.75671333,1.4651723,-0.41625667,0.5121936,1.4644855,-0.036722597,0.34769017,-0.38814047
0.42040575,0.004449538,-1.4557871,-0.31970045,0.62446576,0.24833664,0.13410822,-0.12763514,0.99054575,-0.6564583,-0.047246892,0.3584105
-0.9800934,0.3245805,0.79717547,1.3578517,1.6987162,1.3003883,0.00045958115,0.30100772,-0.70472944,-0.036722597,1.1312973,0.8510785
-0.9800934,0.45768267,-0.04768546,0.28367698,0.31753707,-1.4025239,-0.6787907,0.22605523,1.4644855,-0.6564583,-0.047246892,-0.13536859
-0.9800934,0.65431666,1.3604162,0.7080887,-0.44978467,0.57774633,-0.7567994,-0.03768326,0.07028143,0.5830131,-0.047246892,-0.06026054
-0.9800934,0.15739334,0.23393485,0.52976185,0.0106083695,-0.7335757,-0.7259883,0.15678672,0.40031466,-0.6564583,-1.0007092,-0.089925915
-0.046427317,0.27883035,-0.8925464,1.557368,2.0056448,0.36080024,-0.21337354,0.14798142,-0.88165706,-0.6564583,-1.0007092,0.69302726
-0.9800934,0.11163969,1.0787958,-0.92370987,-0.603249,0.24833664,-0.2724745,-0.04000705,1.1338027,-0.6564583,-0.047246892,-0.52657616
0.42040575,-0.7291802,-0.04768546,0.39823675,-0.75671333,1.7169065,-0.18860316,0.037548564,1.1401201,-0.6564583,-1.0007092,0.38028762
1.3540719,0.40534437,-0.04768546,0.39853287,1.2383231,0.06582238,-0.7015663,0.23324117,0.4982345,-0.6564583,-0.047246892,-0.113439895
0.42040575,-0.15913206,-1.1741667,0.7752947,0.62446576,1.3636678,1.2823958,-0.054261547,0.96951354,-0.6564583,-0.047246892,1.924197
-0.9800934,0.824235,-1.1741667,0.25420237,1.0848588,-0.96839243,-0.6727138,-0.19257183,1.390046,1.2027488,-1.0007092,-0.14121947
0.42040575,-0.31604674,-0.8925464,0.52631205,1.2383231,-0.42034012,-0.21246031,-0.37207076,1.4053627,-0.6564583,-0.047246892,0.4032609
0.42040575,0.4249643,-0.6109261,-0.15365325,-0.14285597,0.50941783,-0.32002383,0.93217283,0.8562752,-0.6564583,-1.0007092,0.012990799
-0.9800934,-0.819308,0.23393485,0.5276923,-0.75671333,1.2304118,-0.7256154,0.6358527,1.3260617,-0.218239,-1.0007092,-0.09028502
0.42040575,0.36851513,-0.04768546,-0.1534286,1.0848588,0.5095764,-0.32008436,1.2930734,1.6105113,-0.6564583,-0.047246892,0.013049065
-0.9800934,0.44823077,-0.6109261,-0.92370987,0.62446576,-1.4025239,-0.2724745,1.9381287,0.7202308,-0.6564583,1.1312973,-0.52657616
-0.9800934,0.10961155,-0.04768546,-1.5280358,0.0106083695,-1.4025239,2.4617202,-0.65167093,0.9674502,-0.6564583,-0.047246892,-3.159102
0.42040575,-0.10737765,-0.32930577,-1.5280358,-0.14285597,-1.4025239,2.4617202,-0.044035234,1.1267294,-0.6564583,-0.047246892,-3.159102
-0.9800934,0.78565896,0.23393485,-0.8719172,-1.063642,1.073767,-0.30288523,0.5818386,0.9799064,-0.036722597,-1.0007092,-0.49729627
1.3540719,0.44176385,0.79717547,-0.08266314,0.93139446,-0.80366963,-0.59512305,-0.27169013,-0.793825,-0.6564583,-0.047246892,-0.21592511
1.3540719,0.5778129,1.3604162,-0.21512271,0.4710014,-0.57709366,-0.55953795,-0.17796107,0.012240713,-0.218239,-0.047246892,-0.25018698
-0.9800934,0.12536757,1.0787958,-0.63626397,0.7779301,0.6825468,-0.41639826,-0.11597974,0.7703947,-0.036722597,-0.047246892,-0.38800412
-1.4469265,-0.9353028,-0.6109261,-0.872864,-0.29632032,1.073767,-0.04589805,-0.62684196,1.4644855,-0.6564583,-0.047246892,-0.25099492
1.3540719,0.7128188,-0.04768546,-0.63587713,0.4710014,1.4647771,0.24636284,0.7403546,-0.11803412,0.5830131,-1.0007092,0.2502975
0.42040575,0.49603635,-0.8925464,-0.15351467,0.62446576,-0.012842349,-0.32006118,0.52405953,0.25487614,-0.6564583,1.1312973,0.013026743
1.3540719,-0.37180898,1.0787958,-0.08313963,-0.44978467,-0.8037495,-0.5950009,0.18220273,0.40911967,-0.6564583,0.9062154,-0.21604265
1.3540719,-0.44571558,-0.04768546,-0.1532142,0.93139446,0.50972754,-0.5765951,0.31371164,0.5041433,-0.6564583,0.34769017,-0.23376404
-0.9800934,0.07255161,-0.6109261,-0.92370987,0.0106083695,0.24833664,-0.2724745,0.61554176,0.9533741,-0.6564583,-0.047246892,-0.52657616
-0.9800934,0.65393716,0.79717547,-0.08290659,0.31753707,0.8471502,1.6458498,-0.56569463,-0.3720675,-0.218239,1.6960896,1.941507
1.3540719,-1.6875101,-0.32930577,0.39867097,0.31753707,0.06571812,-0.038671266,0.20738795,0.20209737,-0.6564583,-1.0007092,0.5247995
0.42040575,0.12065752,0.5155552,2.0868979,-1.5240351,-1.4025239,-0.93520564,0.8341403,1.463048,-0.6564583,-1.0007092,0.111511804
1.3540719,0.71960354,-0.04768546,-0.63589394,0.62446576,-0.18607433,0.6316906,1.5034821,0.045779485,-0.218239,-0.047246892,0.6212676
1.3540719,0.8117,1.6420364,1.2184306,-0.9101777,-1.1409416,-0.83307123,0.010387702,-0.485425,-0.218239,-0.047246892,0.013175155
-0.046427317,0.6215136,1.6420364,0.4396893,-1.3705708,-0.57709366,-0.7093995,0.5034855,-0.10726561,-0.218239,0.34769017,-0.10589792
-0.9800934,0.98292464,0.5155552,0.28367698,0.31753707,0.24833664,0.27019843,-0.24461834,1.1827726,0.21998031,-0.047246892,0.77826536
-0.9800934,0.7867904,-0.32930577,-0.92370987,2.0056448,-1.4025239,-0.2724745,0.54477125,1.0204846,-0.6564583,-1.0007092,-0.52657616
1.3540719,1.1047361,-0.04768546,-0.92370987,0.31753707,-1.4025239,0.2404316,2.1382017,0.57723594,-0.6564583,-1.0007092,-0.032907072
1.3540719,0.012352221,0.79717547,-0.15403636,0.31753707,-1.1417133,0.47186866,-0.035403997,1.3769906,-0.218239,-1.0007092,0.7751959
0.42040575,0.37301028,-0.04768546,-1.5280358,-0.14285597,-1.4025239,3.8356807,0.32800257,0.19769761,0.21998031,0.34769017,-3.159102
-0.9800934,0.5644806,-0.6109261,1.2165573,0.4710014,-0.012582472,-0.4263494,0.34521243,0.65847206,-0.6564583,-0.047246892,0.40425324
-1.4469265,-2.1202722,-0.04768546,-0.15342285,-0.75671333,-1.1412802,-0.17007047,1.4190644,1.5372547,-0.218239,-0.047246892,0.15747166
-0.9800934,0.4642057,0.79717547,-1.5280358,-1.3705708,-1.4025239,2.4617202,2.6110413,0.95835567,-0.218239,-0.047246892,-3.159102
0.42040575,0.30898678,-0.8925464,-0.31970045,1.2383231,0.24833664,0.42017576,1.2791185,0.8562752,0.21998031,-1.0007092,0.63383096
-0.9800934,1.0344102,0.23393485,-0.63580066,0.31753707,0.68279827,1.4445889,0.67926794,-0.13695437,-0.6564583,-0.047246892,1.4040056
-0.9800934,0.84164,0.5155552,0.2547241,1.3917874,-0.18593676,-0.67282224,0.17274562,0.9906896,-0.6564583,-0.047246892,-0.14111507
-0.9800934,1.0282191,-0.6109261,1.6491134,-0.14285597,-0.89535725,-0.887186,0.66064113,0.94588935,-0.6564583,-1.0007092,0.065277696
0.42040575,0.46871212,-0.32930577,0.25361666,-0.75671333,0.6823086,0.71899015,0.95064175,0.7243814,-0.6564583,-1.0007092,1.1984277
1.3540719,0.38849077,-0.04768546,1.6552473,-0.44978467,-0.2595343,-0.887903,0.7518319,-0.0034617162,-0.218239,-0.047246892,0.06596803
-0.9800934,0.96224266,0.23393485,0.97311366,0.93139446,-1.2633158,-0.7983446,1.2114654,1.7007449,-0.6564583,-1.0007092,-0.020260187
0.42040575,-0.020984069,-0.8925464,-1.5280358,1.2383231,-1.4025239,3.381095,0.8426623,0.915748,0.65819967,-1.0007092,-3.159102
0.42040575,0.22208561,-0.6109261,-0.63658166,0.0106083695,0.6823741,-0.41626644,1.3512129,1.4906715,-0.218239,-1.0007092,-0.38813105
1.3540719,-0.40634632,0.5155552,1.1430682,-0.29632032,-0.9683416,-0.5662892,0.1424715,1.4461223,-0.6564583,0.9062154,0.2501225
1.3540719,0.676123,0.23393485,-0.8712313,0.4710014,1.073767,1.349041,-0.7192513,-0.06482562,-0.6564583,0.34769017,1.0937482
0.42040575,-0.06902736,-0.32930577,-0.8727482,1.0848588,-0.57709366,-0.3024165,0.40666342,1.4644855,-0.6564583,-0.047246892,-0.49774757
0.42040575,0.3940031,-0.32930577,-0.15323207,0.4710014,-0.013041492,0.54983294,1.2569898,0.7651694,-0.218239,-0.047246892,0.85067725
1.3540719,0.32192713,0.79717547,-0.08264605,-0.44978467,-0.3505205,-0.5951274,-0.92946553,0.24658605,0.32342988,0.34769017,-0.2159209
-0.9800934,0.35430685,-0.04768546,-0.92370987,0.31753707,-1.4025239,-0.2724745,0.57020754,0.8023676,0.21998031,-1.0007092,-0.52657616
-0.9800934,0.60151774,-0.04768546,0.44094867,0.1640727,-0.57709366,-0.45318356,-0.45520106,-0.70359236,0.21998031,-0.047246892,0.14121369
0.42040575,-0.010269987,0.23393485,-0.08313233,-1.3705708,-0.35043904,0.971547,0.91509664,0.48133913,-0.218239,-1.0007092,1.2921673
1.3540719,0.06779321,0.5155552,-0.083120055,-1.063642,-0.35044107,-0.5950059,-0.73844075,0.29459035,-0.218239,-0.047246892,-0.21603782
0.42040575,-0.06044512,-0.04768546,-0.92370987,0.4710014,-1.4025239,-0.2724745,-0.13711655,1.1364771,-0.036722597,0.34769017,-0.52657616
-0.046427317,0.5881358,0.5155552,-0.63546884,-2.1378925,1.4645557,-0.416728,-0.6807305,-0.45936087,-0.6564583,-0.047246892,-0.38768664
0.42040575,0.25114742,-0.04768546,-0.15311073,-1.2171063,-1.1410601,-0.17015453,0.6590663,0.25429618,-0.6564583,-0.047246892,0.15755259
-0.9800934,0.6654325,-0.32930577,-0.08419779,1.0848588,0.8469337,-0.59472966,0.78121936,1.3422772,-0.218239,-0.047246892,-0.21630383
0.42040575,0.34427533,-0.04768546,0.28367698,0.62446576,0.24833664,-0.6787907,0.60978085,0.96939355,-0.6564583,-0.047246892,-0.13536859
-0.9800934,0.42369163,0.79717547,1.3565296,-0.14285597,-0.80382615,-0.44482037,-0.20172936,0.247779,0.5830131,-0.047246892,0.42203897
0.42040575,-0.27430692,-0.04768546,-1.5280358,-0.14285597,-1.4025239,3.9640174,0.54074717,1.5298561,-0.6564583,-1.0007092,-3.159102
0.42040575,0.51233464,-0.6109261,0.25462946,-0.14285597,1.4649495,0.90949357,-0.10342558,0.81940407,-0.6564583,-1.0007092,1.3822521
-0.9800934,0.906597,0.79717547,-0.31970045,0.31753707,0.24833664,-0.52881336,1.1054493,1.3014361,0.21998031,-1.0007092,-0.27976912
0.42040575,0.25073114,-0.6109261,-0.31970045,0.0106083695,-1.4025239,-0.122344844,0.48846585,0.6089413,2.8765788,-0.047246892,0.11151179
0.42040575,0.47658473,-0.04768546,-0.21497124,-1.5240351,-0.57709366,-0.5595807,0.4323466,0.078132644,0.5830131,-1.0007092,-0.25014585
0.42040575,0.22880226,-0.6109261,-0.92370987,0.31753707,0.24833664,1.3624239,0.4464432,1.1504306,-0.6564583,-1.0007092,1.0473124
1.3540719,-0.9494711,0.23393485,0.25449538,0.1640727,-0.9683127,-0.67277473,-0.5735081,1.2888012,-0.218239,-0.047246892,-0.14116083
-0.9800934,0.003628461,-0.04768546,1.3534976,1.5452518,0.8467788,-0.85089827,0.51085764,1.4644855,-0.6564583,-0.047246892,0.030339304
0.42040575,0.90924233,-0.32930577,-0.08285004,0.62446576,-0.35048634,1.8781213,-0.7079764,-0.35536364,-0.218239,0.34769017,2.1651695
-0.9800934,-0.57159954,2.205277,-0.21562764,-0.9101777,-0.57709366,-0.55939555,0.591899,-0.08995702,-0.218239,-0.047246892,-0.25032407
1.3540719,1.1569464,1.3604162,0.5308865,0.0106083695,-0.42069978,-0.72619087,0.32898635,-0.13279833,0.32342988,0.9062154,-0.08973092
1.3540719,-0.03699257,-0.32930577,-1.5280358,1.3917874,-1.4025239,2.7181733,0.07338115,0.23154148,0.32342988,1.6960896,-3.159102
-0.9800934,0.6004354,0.5155552,1.4872847,0.31753707,0.24833664,-0.8677573,0.22500263,-0.09721176,-0.6564583,-1.0007092,0.046571456
-0.9800934,0.32750863,-0.6109261,0.7799558,1.5452518,-0.8663401,-0.7685303,1.1566538,-0.112148225,-0.218239,-0.047246892,-0.04896586
-0.9800934,0.54012877,0.23393485,0.5262931,-0.44978467,-0.42033866,-0.725363,-0.3376713,1.5120225,-0.218239,1.8596779,-0.090528004
0.42040575,0.20208319,-0.6109261,0.2537007,0.0106083695,1.4652023,-0.6726095,1.1181209,0.7243814,-0.036722597,-0.047246892,-0.14131989
0.42040575,-0.14280671,0.23393485,1.2171905,0.0106083695,0.50948024,-0.83290356,-0.38085583,0.7337059,1.5346383,1.1312973,0.013013716
-0.9800934,0.6345815,0.23393485,-0.92370987,-0.603249,0.24833664,-0.2724745,0.8550383,1.1989387,-0.6564583,-0.047246892,-0.52657616
-0.9800934,0.17922777,-1.4557871,-0.08651312,0.1640727,-0.34987116,-0.59413546,0.77662843,0.9619931,-0.6564583,0.9062154,-0.21687594
-0.9800934,0.74445754,-0.04768546,1.1451099,0.93139446,-0.18621665,0.32060897,-0.3979685,-0.7174385,-0.6564583,0.9062154,1.1045656
1.3540719,0.32788685,-0.6109261,-0.63698345,1.6987162,0.68215567,-0.41609967,0.1269863,0.7696406,1.2027488,0.9062154,-0.38829163
-0.9800934,0.944313,1.0787958,1.8018471,-0.14285597,0.97811633,-0.904644,-0.22744088,-0.2418559,-0.218239,0.34769017,0.08208654
0.42040575,-0.4987864,-0.32930577,-0.31970045,0.0106083695,0.24833664,-0.122344844,0.24511924,0.9542161,-0.6564583,-1.0007092,0.11151179
1.3540719,-0.5792327,-0.8925464,-0.872981,1.2383231,1.073767,-0.30228508,0.45089242,1.0894303,0.65819967,-0.047246892,-0.4978741
0.42040575,-0.3026485,-0.32930577,-0.085625544,-0.44978467,1.30084,0.67615545,0.23173517,0.9255077,-0.218239,-1.0007092,1.0065298
0.42040575,1.0463337,0.23393485,0.7067434,-0.9101777,1.5702256,-0.5001232,2.0656743,0.7243814,0.32342988,-1.0007092,0.18641193
0.42040575,0.18623699,-0.6109261,0.43481553,0.31753707,-0.57709366,-0.45202738,0.16165294,1.0065871,-0.218239,-1.0007092,0.1401004
-0.9800934,0.5715394,-0.6109261,0.2526918,0.93139446,1.4654775,-0.6723997,1.1300638,1.414875,-0.6564583,-1.0007092,-0.14152192
1.3540719,-0.38081867,-0.04768546,-0.15322445,0.31753707,-0.013046949,1.3034437,0.45810267,0.82464033,-0.6564583,-1.0007092,1.5762656
-0.9800934,0.839046,1.0787958,1.582143,-0.603249,-0.11072827,-0.10990818,0.13008334,0.9645164,-0.6564583,-0.047246892,0.7983673
-0.9800934,0.81979954,-0.6109261,0.4341307,0.93139446,-0.57709366,-0.30188262,0.17451882,0.9578618,-0.6564583,-0.047246892,0.2844018
-0.9800934,0.9071974,0.5155552,-0.15320705,-0.29632032,-1.1411281,-0.32014403,0.3162824,0.54333615,0.21998031,-1.0007092,0.0131065175
1.3540719,-0.56429046,1.0787958,-0.6356693,-1.063642,-0.18619622,-0.41664487,-0.270844,0.03698821,-0.6564583,0.34769017,-0.3877667
0.42040575,0.0066485116,-1.4557871,0.25308812,0.7779301,1.4653691,-0.67248213,-0.4583831,0.9721001,-0.6564583,-1.0007092,-0.14144254
1.3540719,-1.3596587,0.23393485,-0.31970045,0.7779301,0.24833664,-0.52881336,-0.3557313,1.2299285,-0.6564583,0.34769017,-0.27976912
-0.9800934,0.31922996,-0.32930577,0.25355405,1.6987162,0.68229157,-0.41612598,0.09401595,1.2426844,-0.218239,0.9062154,0.1055305
-0.9800934,0.86678326,1.3604162,0.25539073,-0.9101777,-0.9680693,-0.67296076,0.019006792,0.10460358,0.21998031,-0.047246892,-0.14098172
1.3540719,0.8971073,0.5155552,-0.21929243,-0.29632032,-0.57709366,0.037105165,0.110962644,1.3888118,0.32342988,0.34769017,0.32192162
-0.9800934,0.8752831,0.23393485,-0.15357059,-0.603249,1.6380578,-0.3200461,0.87657183,0.72728676,0.5830131,-1.0007092,0.013012237
0.42040575,-0.10606262,-0.32930577,-0.31970045,-0.14285597,0.24833664,-0.52881336,0.58261997,1.3617573,-0.6564583,-0.047246892,-0.27976912
1.3540719,0.2982627,-0.6109261,0.2530395,-0.14285597,-0.96870923,-0.672472,0.3537141,0.80655295,0.9235639,-0.047246892,-0.14145228
0.42040575,0.19864558,-0.04768546,-1.5280358,-1.063642,-1.4025239,2.7181733,-0.01618209,0.3303748,-0.6564583,-0.047246892,-3.159102
1.3540719,-0.08832693,-1.1741667,-0.6371799,0.62446576,-0.968812,-0.41601807,1.7057898,0.88932014,-0.218239,0.9062154,-0.38837016
0.42040575,0.9318926,-0.6109261,-0.6366639,0.7779301,-0.96853113,-0.15977922,0.8356382,0.7243814,0.21998031,-0.047246892,-0.14132145
0.42040575,-0.11139737,-0.6109261,-0.8727229,-0.29632032,-0.57709366,-0.30243075,0.5352413,1.5191243,-0.6564583,-1.0007092,-0.49773386
-0.9800934,1.224904,0.5155552,1.2172424,1.8521805,-1.141362,-0.83291054,-0.20544985,0.78101474,1.7034248,-0.047246892,0.013020473
0.42040575,-0.39316764,-1.1741667,-0.873393,0.31753707,-0.57709366,1.6673738,2.0884953,0.7887734,-0.6564583,-0.047246892,1.3978943
0.42040575,0.38429946,-0.32930577,-0.63625014,-0.603249,-0.18588106,-0.15995094,0.7712967,0.67931545,0.21998031,0.9062154,-0.14115609
