POINT_X,POINT_Y,LULC,NDVI,Elevation,Slope,Curvature,Aspect,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI,Class
272768.0301,2530884.405,7,0.532025456,6,1.368511677,2,132.6570129,3.733894488,0.00084957,2680.232422,0,391.0161438,-3.733894488,0
276414.0789,2540562.505,5,0.596533835,5,3.431089878,-1,324.0948792,6.924859735,0.000723661,2706.46582,391.0161438,0,1.296723951,1
262655.4925,2552125.258,2,0.771474481,9,5.462647438,0,132.6168365,4.7450477,0.000355937,2573.271729,391.0161438,0,0.050647788,0
280804.1772,2540869.512,2,0.670149624,5,2.109880209,10,208.5031586,3.300872238,0.001093598,2830.272461,0,391.0161438,-3.300872238,0
262448.9304,2543038.759,1,0.244553402,12,2.109940529,-36,28.50617599,3.300843631,0.000669892,2584.737793,1564.064575,0,-3.300843631,0
271241.7079,2551739.155,2,0.780975282,16,3.431965351,-16,144.074646,2.813730176,0.00064187,2609.509766,0,391.0161438,-2.813730176,0
280967.988,2537763.646,2,0.610511661,4,5.10661459,11,100.4364166,5.633801409,0.00084978,2888.344971,391.0161438,552.9803467,0.803842821,0
269483.8798,2547964.816,2,0.801937401,12,0.927409947,6,0,4.122881649,0.000852167,2634.851563,391.0161438,391.0161438,-4.122881649,0
292636.4704,2541989.653,2,0.655358791,9,0,2,0,11.51292546,0.001087824,3133.259766,1105.960693,782.0322876,-11.51292546,0
291381.8914,2504468.7,2,0.77083528,13,1.004783392,-3,270,4.042782448,0.000757775,3364.513916,0,0,-4.042782448,0
279182.5898,2508991.888,1,-0.291656405,6,1.367445111,3,227.3017883,3.734674123,0.00037734,2853.372559,5693.28125,391.0161438,-3.734674123,0
265539.0168,2537851.081,5,0.650847971,0,0,0,0,12.20607265,0.000603139,2668.634033,1236.501587,0,-11.51292546,1
292044.8651,2537589.934,2,0.57451427,6,3.157237291,9,107.0657654,3.590482626,0.00082681,3255.121826,552.9803467,782.0322876,-2.204278898,0
277725.5554,2542085.861,2,0.759021044,12,1.369067073,1,132.6355896,3.733488746,0.000812065,2725.580811,391.0161438,391.0161438,-3.733488746,0
281921.3926,2542083.058,2,0.724832594,6,3.431218147,-1,215.9080811,5.453005733,0.001040104,2840.614258,391.0161438,391.0161438,-0.175045931,0
272836.8158,2544901.806,2,0.78742218,15,0.927409947,0,0,4.122881649,0.000664129,2640.057617,391.0161438,391.0161438,-4.122881649,1
265575.6152,2535980.822,7,0.620994985,6,1.368757129,-6,312.6475525,4.426862334,0.000333498,2672.620605,1612.200928,1105.960693,-3.040777166,0
269216.6241,2527580.43,1,-0.253063411,0,0,0,0,,2.51E-05,2680.232422,2473.003174,2764.901611,,1
267904.0793,2531308.2,5,0.611222446,0,0,0,0,,9.42E-05,2680.232422,1748.677368,1993.79895,,1
271947.2816,2541157.223,2,0.73083508,7,2.956568241,-5,160.0986786,5.735704733,0.000874763,2633.40625,552.9803467,391.0161438,-0.190708788,1
292406.2352,2516712.531,5,0.565752029,4,1.005596161,8,90,4.04197417,0.000841201,3317.39917,3497.354736,874.3386841,-4.04197417,1
268318.4045,2550245.534,2,0.52307713,16,2.110174894,-8,208.5178986,4.399344779,0.000478558,2616.985107,782.0322876,552.9803467,-2.202301101,0
290496.5907,2515748.248,5,0.532896459,5,1.854334116,6,180,5.221802709,0.000807558,3272.76709,2846.640625,1105.960693,-1.63854112,0
266925.4953,2546269.876,2,0.576481044,11,5.109341145,-9,79.56924438,8.418276089,0.000794522,2608.850342,0,0,3.589386486,0
290201.0913,2530760.853,5,0.605970144,6,2.215535402,-2,294.7349854,9.840902316,0.000941888,3228.432861,874.3386841,0,3.336692548,0
277499.0171,2559618.631,2,0.663249314,8,5.029876232,-3,270,2.430144441,0.000433779,2581.211914,782.0322876,552.9803467,-2.430144441,0
285632.6619,2558223.721,2,0.784578681,19,6.308568001,-12,208.5311584,2.202175277,0.000761808,2683.178711,0,782.0322876,-2.202175277,0
283187.5705,2552320.079,2,0.611961544,14,2.015323639,-9,270,3.346750501,0.001156529,2762.015381,2211.921387,0,-3.346750501,0
272122.1434,2532707.124,5,0.499926329,8,3.838382244,-7,195.1823578,2.701529379,0.000876153,2676.594971,1173.048462,391.0161438,-2.701529379,1
286910.8421,2519814,5,0.583800316,8,2.109211683,-9,28.46967125,3.994336524,0.001353006,3186.078369,1236.501587,0,-2.608177897,0
281455.8552,2527426.083,5,0.383314371,4,2.956259489,-4,199.8847656,9.898591057,0.00118006,3008.329346,782.0322876,0,3.971956402,0
283297.8684,2528012.939,5,0.442750514,5,2.21519208,6,65.26091003,4.638425288,0.001308307,3018.044922,1993.79895,391.0161438,-1.866030424,1
279507.9161,2515266.095,5,0.397573113,3,2.780288458,7,0,4.634118968,0.00067907,2861.543213,1409.828735,0,-1.415407856,1
271799.2403,2534527.356,5,0.582875669,4,2.109671593,4,331.5072937,6.989850636,0.000691611,2660.783936,391.0161438,0,0.387643632,0
277574.1741,2543185.901,2,0.738255024,14,3.019571543,-1,270,2.941996047,0.00080669,2715.428223,391.0161438,874.3386841,-2.941996047,0
279015.0972,2512548.253,1,-0.288221687,5,2.108978271,5,208.457962,3.301300083,0.000543924,2850.11377,3910.161377,391.0161438,-3.301300083,0
265992.017,2536557.183,5,0.703439832,0,5.022087574,11,90,2.431701921,0.000416411,2668.93457,874.3386841,1173.048462,-2.431701921,1
283980.0385,2545073.976,2,0.786182106,7,2.01435256,9,90,3.347232726,0.000702322,2869.893555,1564.064575,391.0161438,-3.347232726,0
268145.116,2531523.294,5,0.678163767,0,0,0,0,,0.000172649,2680.232422,1658.94104,1564.064575,,1
285522.9413,2537514.116,7,0.741898477,9,2.216347218,1,245.2746735,5.197519364,0.000890321,2968.925293,782.0322876,391.0161438,-1.305920507,0
281570.7521,2538945.167,2,0.803126812,10,4.773633957,5,39.16059113,8.409607813,0.000877151,2884.214111,391.0161438,0,3.444124817,0
293960.7561,2539548.818,7,0.583020806,10,3.018890619,3,270,2.942221951,0.000906899,3219.729736,0,552.9803467,-2.942221951,0
276937.9376,2528513.98,5,0.60631597,6,1.36839819,-7,227.3386078,3.733977416,0.001003173,2751.197021,782.0322876,0,-3.733977416,0
276820.8769,2534684.966,2,0.736188591,14,2.215987682,3,65.27039337,3.251771568,0.000721775,2750.514404,1173.048462,552.9803467,-3.251771568,1
262506.7351,2548385.222,2,0.770833313,10,2.217632055,-4,294.710022,5.448253822,0.000466813,2573.271729,874.3386841,552.9803467,-1.054034177,0
294120.2704,2539493.106,2,0.749094069,13,2.780288458,1,180,3.024681056,0.000906899,3219.685303,0,552.9803467,-3.024681056,0
270554.0243,2537539.833,5,0.583156705,7,2.736114264,1,132.6444397,5.120159961,0.00097723,2634.652588,391.0161438,391.0161438,-0.961459947,0
275758.4373,2553712.503,2,0.75133723,12,6.817165852,9,132.6134186,2.123964943,0.000707077,2621.067627,1955.080688,0,-2.123964943,0
266090.9391,2547395.781,2,0.693516552,17,4.101726055,-6,132.6257782,2.634969296,0.000815974,2593.882568,1173.048462,391.0161438,-2.634969296,0
269177.8098,2533937.406,5,0.574464083,7,2.780288458,1,180,3.024681056,0.000603454,2664.715576,1236.501587,782.0322876,-3.024681056,0
285312.453,2543066.443,2,0.702599943,19,2.10995245,-20,208.5067749,4.687132339,0.000757342,2909.535156,391.0161438,782.0322876,-1.914747153,0
283803.3295,2529835.049,2,0.677925229,6,2.956314802,2,160.1122742,5.160426448,0.001170814,3005.584961,2764.901611,0,-0.766149396,0
291138.084,2531610.992,2,0.74578464,7,2.735560179,3,312.6551514,3.040921213,0.000943777,3246.584473,391.0161438,0,-3.040921213,0
278864.8701,2522697.032,2,0.772094548,7,0,-4,0,11.51292546,0.000802166,2963.312744,391.0161438,0,-11.51292546,0
271084.4122,2548337.13,1,0.356392115,11,5.897799969,4,199.9101257,2.27001007,0.000678732,2638.11084,0,552.9803467,-2.27001007,0
274831.9224,2533662.535,5,0.625813663,10,0.927409947,-14,180,4.122881649,0.000759103,2692.800781,3053.933838,0,-4.122881649,0
266544.5629,2538431.432,2,0.779186368,10,1.854334116,-10,180,3.43004324,0.000859396,2656.592041,782.0322876,552.9803467,-3.43004324,0
280179.7523,2525445.629,5,0.613974333,4,3.538677692,-1,58.43030548,3.476186697,0.001097514,2998.918213,0,552.9803467,-2.08997318,0
285577.5067,2510612.461,5,0.56089431,6,2.780288458,11,0,3.024681056,0.00069897,3129.328857,391.0161438,552.9803467,-3.024681056,1
273378.9375,2552392.64,2,0.623386979,10,3.432021379,15,215.9266357,2.813713814,0.00074844,2601.867676,0,391.0161438,-2.813713814,0
273730.3493,2530323.554,5,0.713813961,6,3.430284739,2,324.1134949,2.814221081,0.000893744,2684.075928,782.0322876,0,-2.814221081,1
277679.5714,2532636.193,1,0.11710722,7,3.017451763,2,270,2.942699475,0.000734146,2766.137451,1236.501587,0,-2.942699475,0
288008.9397,2516605.796,5,0.582352459,4,1.367822766,6,312.6836243,10.4215066,0.001096124,3204.951904,1993.79895,391.0161438,2.952292418,0
277603.621,2529083.01,7,0.696278155,9,3.155575275,-7,287.0750427,2.89786297,0.000998213,2764.427734,391.0161438,552.9803467,-2.89786297,0
293412.1811,2507958.929,5,0.517743409,9,1.005017161,-11,270,5.141162192,0.000944433,3351.369873,0,874.3386841,-2.944317496,1
286886.0835,2521536.588,5,0.471643448,6,0,-1,0,13.12236338,0.001334684,3205.251709,391.0161438,0,-11.51292546,0
282624.1279,2533807.085,2,0.706990778,13,2.956404209,-1,160.1074677,3.656318762,0.000893833,2921.065674,391.0161438,391.0161438,-2.270121201,0
293705.6157,2536873.885,2,0.676353872,10,4.126438141,-10,77.03362274,4.420702182,0.000850994,3304.416748,391.0161438,0,-0.837298743,0
277585.851,2534570.233,2,0.731116652,10,1.854334116,3,0,3.43004324,0.00070803,2774.574707,552.9803467,391.0161438,-3.43004324,0
281670.7149,2557524.002,2,0.769943297,11,1.854334116,-4,180,3.43004324,0.000958038,2635.422363,391.0161438,391.0161438,-3.43004324,1
290876.53,2505333.638,2,0.640794694,10,1.004840255,-6,270,4.042725878,0.000799185,3347.476563,0,552.9803467,-4.042725878,0
276186.6027,2523384.267,5,0.650175691,6,2.109318972,-2,28.47504997,11.05861721,0.001079932,2950.818115,391.0161438,391.0161438,4.456068964,0
281371.4302,2530144.263,2,0.60183841,5,3.430282354,0,215.8864441,2.814221778,0.00102177,2921.928467,391.0161438,782.0322876,-2.814221778,0
280036.8236,2521515.772,5,0.369267076,4,3.429605961,4,144.1292114,6.503298873,0.000665815,2967.780518,782.0322876,391.0161438,0.874297358,0
286734.5967,2554293.565,2,0.736519873,12,2.737795353,-2,312.6119995,3.040103394,0.000992152,2799.176758,874.3386841,0,-3.040103394,0
289389.2128,2506599.557,2,0.81742239,3,3.535514832,16,58.39872742,2.783935845,0.00077336,3291.2854,391.0161438,782.0322876,-2.783935845,0
268736.6764,2536401.004,5,0.584835529,7,3.838445902,2,164.8141479,2.701512747,0.000735309,2647.890869,391.0161438,0,-2.701512747,0
267083.4931,2545386.362,2,0.651388228,11,3.431460381,-4,144.086319,2.813877652,0.000694251,2614.483643,782.0322876,552.9803467,-2.813877652,0
267551.0593,2542088.876,5,0.742059827,10,3.158035517,-4,72.93869019,3.590229367,0.000771982,2629.780029,2279.996338,552.9803467,-2.204025616,0
284393.0901,2513565.08,5,0.502032757,3,2.213446379,11,294.7599487,3.252919877,0.000807131,3049.774414,1105.960693,0,-3.252919877,0
285472.7716,2543887.662,2,0.8007586,9,4.214248657,2,28.50805473,2.607814337,0.000608709,2909.066406,391.0161438,0,-2.607814337,0
274215.2153,2555869.757,2,0.762156844,7,0.927409947,-2,0,6.687831006,0.000480874,2546.172607,2977.890137,552.9803467,-1.558502333,0
275921.7441,2533909.157,11,0.648338079,7,3.838404417,4,344.8164368,4.310961498,0.000783599,2721.752441,2105.686279,391.0161438,-1.0922049,1
267360.2367,2536622.772,5,0.645866692,4,1.368788958,0,312.6463013,3.733691901,0.000586456,2657.178711,0,391.0161438,-3.733691901,1
280035.5106,2557732.431,2,0.709563673,6,2.016052008,-4,270,4.732683317,0.000608813,2618.539063,782.0322876,0,-1.960307617,0
275120.1029,2557386.743,7,0.402809024,13,1.369823694,4,132.6064453,3.732936265,0.000481859,2540.171387,2503.724854,552.9803467,-3.732936265,0
261566.5136,2545677.273,2,0.361729681,9,3.542082787,-5,121.5357666,5.554664154,0.000567534,2571.303955,1105.960693,552.9803467,-0.009638151,0
278542.1162,2548892.83,2,0.757880092,10,5.897830963,8,160.0890503,3.368617067,0.000662528,2734.294189,782.0322876,782.0322876,-1.171457021,0
275689.4998,2536724.234,2,0.769309878,8,8.377567291,15,303.3399658,1.91543934,0.000532472,2710.210693,782.0322876,391.0161438,-1.91543934,0
274078.4183,2548078.366,2,0.680504858,9,2.737160206,2,227.3757477,3.040335718,0.000668445,2643.647461,874.3386841,552.9803467,-3.040335718,1
276145.8745,2532385.466,1,0.277490288,0,3.838377476,12,164.8179169,3.394677805,0.000962721,2729.321777,2105.686279,391.0161438,-2.008457959,1
280264.6501,2554037.829,5,0.623434186,6,1.854334116,8,0,4.528655528,0.000796642,2707.019531,552.9803467,391.0161438,-2.331636826,1
278529.8159,2509621.381,1,-0.253328502,6,2.108885288,-6,331.5466919,3.301344201,0.000319148,2838.071533,6472.46875,391.0161438,-3.301344201,0
287689.4485,2538906.197,2,0.712804615,5,1.368916512,10,132.6413879,5.119893083,0.000909907,2989.141357,0,391.0161438,-2.34761813,0
286216.7497,2539076.186,7,0.696849227,10,3.43098855,-1,215.902771,3.50716265,0.000862685,2961.597656,0,391.0161438,-2.120951676,0
277176.0573,2551304.073,2,0.731612384,9,4.102323532,-5,227.3819275,2.634823163,0.000766381,2695.340088,0,0,-2.634823163,0
291753.0263,2532712.952,2,0.798680127,11,2.109623432,1,208.4903107,3.300994025,0.000969747,3254.366699,782.0322876,391.0161438,-3.300994025,1
265818.464,2535839.952,5,0.575395644,5,1.006846547,3,270,5.427026327,0.000359976,2670.265869,1236.501587,1409.828735,-2.654864206,1
286018.1659,2554334.162,4,0.751586258,13,0,3,0,11.51292546,0.001079251,2781.756348,552.9803467,0,-11.51292546,0
285442.4259,2558581.374,2,0.422699392,11,4.132091045,-8,282.9482727,2.627569165,0.000774661,2671.362793,0,782.0322876,-2.627569165,0
268506.0627,2535119.562,5,0.636193335,5,0,4,0,12.61153775,0.000711119,2656.187744,0,0,-11.51292546,1
263790.8457,2544261.408,2,0.720208108,9,2.956636429,9,19.90498161,2.963092912,0.000720204,2593.141113,0,391.0161438,-2.963092912,0
278341.5511,2523457.884,5,0.711992562,9,1.006030083,-11,90,11.73411256,0.000896741,2957.282471,391.0161438,391.0161438,3.650457692,0
276068.4891,2523103.306,5,0.338203818,8,1.854334116,-10,180,11.18752201,0.001123259,2950.818115,391.0161438,391.0161438,4.327126831,0
269474.8326,2539389.238,5,0.675025105,7,2.21654582,5,245.2770386,8.756851081,0.000880714,2635.63623,874.3386841,0,2.253554712,0
283318.573,2551280.908,2,0.799504519,12,3.431943417,0,35.92484283,2.813736582,0.00100157,2780.650635,1236.501587,552.9803467,-2.813736582,0
277399.7153,2529223.192,2,0.40323326,7,2.73530364,-1,312.6600952,3.04101512,0.001040542,2759.892334,0,782.0322876,-3.04101512,0
294043.0083,2507939.858,2,0.425050259,7,3.535753012,-2,58.40110779,2.783868319,0.000944381,3343.263428,0,552.9803467,-2.783868319,0
277560.9649,2540729.735,5,0.557840765,5,3.838523865,-2,164.8098297,3.800104667,0.000689682,2739.306396,552.9803467,552.9803467,-1.602979441,0
282508.4352,2555378.786,7,0.76092875,10,3.838783026,-4,164.7955627,2.701424673,0.000984671,2689.491699,0,391.0161438,-2.701424673,0
282484.8965,2543412.978,2,0.609948218,5,1.007371545,-3,270,8.370944204,0.000898451,2842.328369,0,391.0161438,0.289961415,1
269384.1672,2527298.932,1,-0.050644401,0,0,0,0,,2.59E-05,2680.232422,2279.996338,2473.003174,,0
275248.8719,2537118.013,2,0.779003143,14,2.780288458,-10,180,3.024681056,0.000594924,2691.155518,552.9803467,0,-3.024681056,0
286779.9959,2535773.322,7,0.641201019,6,0.927409947,6,180,4.122881649,0.000836786,3015.12793,391.0161438,0,-4.122881649,0
286156.2153,2535500.094,2,0.813582301,9,3.540407181,-7,58.44754791,2.782549731,0.000779571,3008.519531,874.3386841,0,-2.782549731,0
275562.2038,2525381.387,5,0.552223086,4,1.006155252,3,90,4.041418546,0.000845985,2950.818115,0,391.0161438,-4.041418546,1
282817.5622,2510529.286,2,0.536116302,7,1.005175948,-2,270,4.042391979,0.000702459,2984.718506,2846.640625,782.0322876,-4.042391979,0
272905.4129,2519809.457,1,-0.270329952,5,0.927409947,-1,180,7.556868853,0.000388895,2638.083984,4371.693359,391.0161438,-0.689492077,0
286496.6402,2543246.101,2,0.7139799,13,5.547544956,-2,180,3.717931147,0.000521397,2932.412598,0,874.3386841,-0.945419639,1
268556.6472,2538614.373,5,0.698063612,9,3.838484049,-8,195.187973,2.701502781,0.000863949,2640.957031,0,391.0161438,-2.701502781,0
275773.3163,2554325.647,2,0.769590974,11,3.432174683,-4,144.069809,4.893110589,0.000572562,2607.842041,2503.724854,552.9803467,-0.734373387,0
286474.1328,2559203.062,5,0.621898413,8,2.219003677,-2,245.3062897,3.25041047,0.00084039,2683.003418,0,391.0161438,-3.25041047,1
277047.9973,2535346.634,5,0.587374687,7,4.42552948,1,245.2713776,2.558716388,0.000704902,2760.435791,1173.048462,874.3386841,-2.558716388,1
265110.5545,2544883.164,5,0.556354642,3,2.109999657,8,151.49086,5.24672574,0.000915834,2599.618164,1173.048462,552.9803467,-1.355138052,1
285931.135,2530974.752,2,0.677272201,7,4.099347591,3,312.6564941,2.635551237,0.001013291,3069.788574,2346.096924,391.0161438,-2.635551237,0
276657.8246,2521915.415,5,0.534077227,4,3.429634809,5,324.12854,2.814410989,0.00108542,2917.037109,1105.960693,0,-2.814410989,1
271189.5264,2550351.233,2,0.80710566,15,2.217888355,-4,114.7069702,3.250913592,0.000699692,2620.738281,391.0161438,552.9803467,-3.250913592,0
289394.8687,2559567.911,2,0.767807066,14,2.219056606,-13,245.3069153,3.2503866,0.000766589,2774.010254,391.0161438,391.0161438,-3.2503866,0
274001.7668,2548485.961,2,0.728898048,13,4.101903439,8,227.3765106,2.634925909,0.000708371,2639.47876,874.3386841,391.0161438,-2.634925909,0
278833.3947,2550587.874,2,0.493688792,11,4.102227688,17,312.6192932,2.634846604,0.000602051,2738.467529,0,0,-2.634846604,1
270310.595,2552120.972,2,0.763666928,11,5.462671757,1,132.6165924,3.04029513,0.000452311,2607.658447,0,874.3386841,-1.654053048,0
280177.1659,2515850.354,5,0.443825126,4,1.367780805,5,312.6852417,5.120723035,0.000681312,2883.209473,782.0322876,391.0161438,-2.348448342,1
282548.6406,2545082.279,4,0.588901341,9,2.217266798,-8,294.7143555,5.649089359,0.000948934,2831.000977,1409.828735,391.0161438,-0.853533579,1
282307.1119,2513535.982,5,0.602737486,6,4.212323189,1,208.4596252,6.520295931,0.000797404,2955.182373,1564.064575,874.3386841,1.30361703,0
269662.6688,2529895.73,5,0.525804043,0,0,0,0,,0.000251029,2680.232422,1955.080688,1105.960693,,1
281875.3377,2534367.718,2,0.758848727,8,3.540202379,2,301.5545044,2.782607718,0.000933343,2903.702393,391.0161438,391.0161438,-2.782607718,0
281107.7932,2552425.111,2,0.765881121,14,4.775343418,-2,219.1858826,2.482322127,0.000905253,2748.42749,1993.79895,782.0322876,-2.482322127,0
272689.3841,2551151.571,2,0.688944042,9,5.027001381,13,90,6.573853767,0.000784649,2612.567139,0,391.0161438,1.712303814,0
280592.677,2530021.997,7,0.423385084,9,1.854334116,-4,180,3.43004324,0.000988562,2897.467285,0,552.9803467,-3.43004324,0
269803.6127,2549897.918,7,0.418930411,12,3.159547806,5,252.947113,3.589749727,0.00054007,2626.018066,552.9803467,391.0161438,-2.203545933,0
262267.2092,2545848.28,5,0.640688479,5,1.007516623,8,270,5.831826379,0.000580589,2576.62207,782.0322876,0,-2.248781137,1
290641.5189,2536266.052,2,0.641027093,3,1.368787408,9,132.6463776,6.911746864,0.000766733,3191.476563,1173.048462,0,-0.556040186,0
293119.8323,2510639.45,5,0.573619843,5,2.213109732,2,65.23603821,3.253072093,0.001316346,3337.836914,391.0161438,552.9803467,-3.253072093,0
274215.0309,2533205.545,5,0.513458192,4,2.735693216,7,312.6525574,3.040872518,0.000719076,2682.256592,2211.921387,391.0161438,-3.040872518,0
276721.1354,2518880.131,1,-0.278008312,4,1.854334116,5,0,3.43004324,0.000702454,2789.925537,1993.79895,1173.048462,-3.43004324,0
266543.1517,2539422.067,2,0.514469206,9,2.216542006,-3,245.2770081,3.944668448,0.000850949,2649.102051,391.0161438,391.0161438,-2.558503243,0
285450.9487,2557594.735,2,0.660799205,10,3.838822842,9,195.2066345,2.701414271,0.000846341,2690.598633,391.0161438,391.0161438,-2.701414271,0
265458.6385,2543677.342,2,0.52139461,7,2.736709356,19,47.36705017,4.13911295,0.000897244,2611.240234,1173.048462,874.3386841,-1.942027821,0
279364.6902,2523111.276,5,0.595379353,6,1.368135691,1,312.6715393,3.734169256,0.000820746,2975.214844,552.9803467,0,-3.734169256,0
289609.515,2519574.653,2,0.764997602,8,3.42946744,-5,144.132431,2.8144599,0.001135921,3267.094971,1658.94104,391.0161438,-2.8144599,0
272435.5296,2553223.246,5,0.624230862,8,2.110272169,-4,208.5227661,3.300686364,0.000587261,2598.224609,0,391.0161438,-3.300686364,0
282096.3112,2523176.797,5,0.5864048,4,2.956162691,4,340.1204224,5.160477984,0.000919105,3028.615723,1105.960693,391.0161438,-0.766200941,0
284951.1519,2535101.902,2,0.785001278,8,3.838427544,4,15.18484688,9.009615985,0.001113561,2987.210205,2105.686279,0,3.606432135,0
276207.223,2550488.956,5,0.657524347,10,4.775084972,-6,140.8179321,3.175523675,0.000829062,2671.878418,391.0161438,391.0161438,-1.789289164,1
287152.0704,2539701.011,2,0.813294053,12,4.426618576,-5,245.2778931,2.558469375,0.000860026,2966.825195,1105.960693,782.0322876,-2.558469375,0
292844.206,2508495.362,2,0.574159622,6,1.36743021,2,312.6987915,4.833297309,0.001104283,3354.644775,0,391.0161438,-2.636351936,0
262005.4496,2549228.453,2,0.744410574,4,4.734899521,6,12.26128674,5.129922996,0.000414159,2573.271729,1105.960693,0,0.148079562,0
278007.4882,2557491.424,2,0.741348505,12,6.122858524,4,318.9830017,2.232287865,0.000667249,2585.230957,2279.996338,391.0161438,-2.232287865,0
276080.3128,2543517.274,2,0.761898041,10,3.43132472,-9,215.9105377,3.507064456,0.000691438,2682.003174,874.3386841,0,-2.120853474,0
283616.7169,2528874.718,1,0.521357954,3,2.109498024,9,208.484024,3.30105351,0.001263959,3014.227539,2378.458252,391.0161438,-3.30105351,0
281395.0138,2547287.68,2,0.571663618,11,4.214463234,7,331.4865417,2.607763244,0.000876688,2792.375244,2346.096924,391.0161438,-2.607763244,0
275353.2751,2529931.803,5,0.470395446,6,2.109527349,-4,331.5144958,5.865988957,0.000958314,2712.271973,1564.064575,0,-0.736340804,1
288653.8044,2537186.521,2,0.634081721,9,3.430841208,9,324.100647,2.814058511,0.000859921,3059.029541,391.0161438,782.0322876,-2.814058511,0
287635.0109,2509727.991,5,0.610026717,6,2.212995291,3,294.7653198,7.081765239,0.000616159,3213.464355,1993.79895,0,0.575264436,0
264781.0359,2535228.244,5,0.625990987,6,3.430660248,-6,215.8951874,2.814111374,0.00016483,2680.452881,2503.724854,0,-2.814111374,1
276516.2568,2517114.503,1,-0.154662669,7,1.005610466,2,90,4.04195995,0.000677157,2753.899658,3604.990723,391.0161438,-4.04195995,0
279449.6742,2530360.694,2,0.727072656,9,2.956324577,-4,199.8882446,5.528147917,0.000906416,2840.821289,0,391.0161438,-0.398427924,0
273695.0778,2539318.773,2,0.745629072,12,1.368927121,8,312.6409912,3.733590971,0.000661395,2636.167969,782.0322876,0,-3.733590971,1
284939.3436,2550260.729,2,0.718563974,11,3.704791784,-2,180,2.737050446,0.001010028,2833.074463,1564.064575,391.0161438,-2.737050446,0
278503.46,2554522.014,2,0.711690187,11,4.026252747,6,90,2.653600879,0.000647577,2667.170654,874.3386841,391.0161438,-2.653600879,0
272372.0523,2552457.099,2,0.71235615,10,6.628047943,3,294.7038574,6.521803731,0.000628269,2603.093506,0,391.0161438,2.217007009,0
272576.4646,2539721.607,2,0.654371262,13,3.018853426,2,270,4.328528653,0.000615565,2633.29834,1236.501587,0,-1.556082127,0
280612.9755,2554973.876,7,0.639419019,10,2.015681267,5,270,3.346572967,0.000900762,2683.499756,0,0,-3.346572967,0
269704.4483,2537236.606,5,0.591472507,5,2.216287136,1,65.27396393,6.024225066,0.00091393,2638.436035,874.3386841,391.0161438,-0.479289832,0
280577.3938,2552960.845,2,0.780418396,13,5.355435371,2,290.2040405,2.36709013,0.000898552,2735.641357,1564.064575,391.0161438,-2.36709013,0
281605.6987,2544126.485,4,0.697918832,8,2.736779451,0,227.3684082,3.733622196,0.000829321,2816.63208,552.9803467,391.0161438,-2.347432416,1
278521.9492,2520383.203,5,0.450192392,5,1.36800015,0,132.6767578,6.299217684,0.000740218,2902.686279,391.0161438,391.0161438,-1.16970542,0
279668.9482,2534669.034,2,0.684449613,6,4.773090363,5,39.1525383,3.581408472,0.000785477,2844.415527,552.9803467,874.3386841,-1.384263729,0
283074.0279,2523670.71,5,0.526416123,4,4.098269463,7,132.6704254,2.635815135,0.001010887,3051.875,2279.996338,391.0161438,-2.635815135,1
279780.7265,2521940.157,7,0.634841919,7,2.734598637,1,227.3262634,3.041273233,0.000652221,2969.206055,874.3386841,391.0161438,-3.041273233,0
278700.0677,2527849.024,5,0.567350626,3,2.956268072,6,160.1147766,4.061829992,0.001085079,2888.118164,1409.828735,0,-1.864734491,0
280645.6487,2520705.391,2,0.766511381,7,4.122195721,10,77.02000427,5.888071305,0.000642152,2967.059326,0,552.9803467,0.627988363,0
277759.8513,2527545.712,5,0.460935324,2,1.006303072,13,90,6.680329025,0.000905665,2831.893066,1236.501587,391.0161438,-1.40274285,0
271731.4567,2545828.888,2,0.775633037,8,2.110034466,4,331.4891357,7.172000094,0.000692972,2642.522949,391.0161438,391.0161438,0.570136203,0
279622.5321,2553752.786,5,0.585949898,3,1.854334116,11,180,4.12319042,0.000665461,2710.935303,391.0161438,391.0161438,-2.737050461,0
270254.7942,2536126.777,5,0.614034951,7,3.430737495,-5,215.8969727,3.507235988,0.00095085,2645.44043,391.0161438,552.9803467,-2.12102502,0
278032.5285,2553939.093,2,0.768371522,6,7.125411987,8,335.0212402,2.079305446,0.000631779,2672.835205,874.3386841,391.0161438,-2.079305446,0
280550.3448,2519322.294,7,0.740216434,11,2.214131832,-6,65.24825287,3.25261002,0.000632748,2934.873047,552.9803467,391.0161438,-3.25261002,0
281496.8034,2521359.923,5,0.363652766,3,4.01739645,5,90,4.265247788,0.000713221,3001.73999,782.0322876,0,-1.046485861,0
274046.9732,2551512.601,2,0.571682036,10,5.519181728,5,146.8920135,4.128553602,0.000875279,2614.26709,782.0322876,391.0161438,-0.545120901,0
292571.3404,2536231.28,2,0.704287827,12,2.109735489,-6,331.5040894,3.300940876,0.001048447,3289.936523,391.0161438,782.0322876,-3.300940876,0
294455.4813,2498947.56,7,0.747691691,12,1.366967916,-5,312.7166748,3.735023139,0.000355901,3318.515381,0,874.3386841,-3.735023139,0
275265.2501,2530164.858,5,0.567934275,6,1.006477833,-2,90,8.777296556,0.000958314,2710.67334,1564.064575,0,0.694536285,0
274170.6729,2549077.866,7,0.592808723,13,2.217741251,-2,245.291275,4.860417882,0.000740633,2636.635986,552.9803467,0,-1.641748604,0
